raceId,constructorId,points,position,positionText,wins
1,sauber,0,10,10,0
2,lotus_racing,0,10,10,0
3,lotus_racing,0,10,10,0
4,lotus_racing,0,10,10,0
5,lotus_racing,0,10,10,0
6,lotus_racing,0,10,10,0
7,lotus_racing,0,10,10,0
8,lotus_racing,0,10,10,0
9,lotus_racing,0,10,10,0
10,lotus_racing,0,10,10,0
11,lotus_racing,0,10,10,0
12,lotus_racing,0,10,10,0
13,lotus_racing,0,10,10,0
14,lotus_racing,0,10,10,0
15,lotus_racing,0,10,10,0
16,lotus_racing,0,10,10,0
17,lotus_racing,0,10,10,0
18,lotus_racing,0,10,10,0
19,lotus_racing,0,10,10,0
1,mercedes,0,10,10,0
2,virgin,0,10,10,0
3,williams,0,10,10,0
4,williams,0,10,10,0
5,lotus_racing,0,10,10,0
6,lotus_racing,0,10,10,0
7,lotus_racing,0,10,10,0
8,lotus_racing,0,10,10,0
9,lotus_racing,0,10,10,0
10,lotus_racing,0,10,10,0
11,lotus_racing,0,10,10,0
12,lotus_racing,0,10,10,0
13,lotus_racing,0,10,10,0
14,lotus_racing,0,10,10,0
15,lotus_racing,0,10,10,0
16,lotus_racing,0,10,10,0
17,lotus_racing,0,10,10,0
18,lotus_racing,0,10,10,0
19,lotus_racing,0,10,10,0
1,marussia,0,10,10,0
2,marussia,0,10,10,0
3,marussia,0,10,10,0
4,marussia,0,10,10,0
5,marussia,0,10,10,0
6,caterham,0,10,10,0
7,caterham,0,10,10,0
8,caterham,0,10,10,0
9,caterham,0,10,10,0
10,caterham,0,10,10,0
11,caterham,0,10,10,0
12,caterham,0,10,10,0
13,caterham,0,10,10,0
14,marussia,0,10,10,0
15,marussia,0,10,10,0
16,marussia,0,10,10,0
17,marussia,0,10,10,0
18,marussia,0,10,10,0
19,marussia,0,10,10,0
20,caterham,0,10,10,0
1,marussia,0,10,10,0
2,marussia,0,10,10,0
3,marussia,0,10,10,0
4,marussia,0,10,10,0
5,marussia,0,10,10,0
6,marussia,0,10,10,0
7,marussia,0,10,10,0
8,marussia,0,10,10,0
9,marussia,0,10,10,0
10,marussia,0,10,10,0
11,marussia,0,10,10,0
12,marussia,0,10,10,0
13,marussia,0,10,10,0
14,marussia,0,10,10,0
15,marussia,0,10,10,0
16,marussia,0,10,10,0
17,marussia,0,10,10,0
18,marussia,0,10,10,0
19,marussia,0,10,10,0
1,caterham,0,10,10,0
2,caterham,0,10,10,0
3,marussia,0,10,10,0
4,marussia,0,10,10,0
5,marussia,0,10,10,0
6,sauber,0,10,10,0
7,sauber,0,10,10,0
8,sauber,0,10,10,0
9,sauber,0,10,10,0
10,sauber,0,10,10,0
11,sauber,0,10,10,0
12,sauber,0,10,10,0
13,sauber,0,10,10,0
14,sauber,0,10,10,0
15,sauber,0,10,10,0
16,sauber,0,10,10,0
17,sauber,0,10,10,0
18,sauber,0,10,10,0
19,sauber,0,10,10,0
2,manor,0,10,10,0
3,manor,0,10,10,0
4,manor,0,10,10,0
5,manor,0,10,10,0
6,manor,0,10,10,0
7,manor,0,10,10,0
8,manor,0,10,10,0
9,manor,0,10,10,0
10,manor,0,10,10,0
11,manor,0,10,10,0
12,manor,0,10,10,0
13,manor,0,10,10,0
14,manor,0,10,10,0
15,manor,0,10,10,0
16,manor,0,10,10,0
17,manor,0,10,10,0
18,manor,0,10,10,0
19,manor,0,10,10,0
1,sauber,0,10,10,0
2,sauber,0,10,10,0
3,sauber,0,10,10,0
4,sauber,0,10,10,0
5,sauber,0,10,10,0
6,sauber,0,10,10,0
7,sauber,0,10,10,0
8,sauber,0,10,10,0
1,haas,0,10,10,0
2,mclaren,0,10,10,0
3,mclaren,0,10,10,0
4,mclaren,0,10,10,0
5,mclaren,0,10,10,0
6,mclaren,0,10,10,0
7,mclaren,0,10,10,0
1,haas,0,10,10,0
2,williams,0,10,10,0
3,williams,0,10,10,0
1,williams,0,10,10,0
2,williams,0,10,10,0
3,williams,0,10,10,0
4,williams,0,10,10,0
5,williams,0,10,10,0
6,williams,0,10,10,0
7,williams,0,10,10,0
8,williams,0,10,10,0
9,williams,0,10,10,0
10,williams,0,10,10,0
1,haas,0,10,10,0
2,haas,0,10,10,0
3,williams,0,10,10,0
4,williams,0,10,10,0
5,williams,0,10,10,0
6,williams,0,10,10,0
7,williams,0,10,10,0
8,williams,0,10,10,0
9,williams,0,10,10,0
10,williams,0,10,10,0
11,williams,0,10,10,0
12,williams,0,10,10,0
13,williams,0,10,10,0
14,williams,0,10,10,0
15,williams,0,10,10,0
16,williams,0,10,10,0
17,williams,0,10,10,0
1,haas,0,10,10,0
2,haas,0,10,10,0
3,haas,0,10,10,0
4,haas,0,10,10,0
5,haas,0,10,10,0
6,williams,0,10,10,0
7,haas,0,10,10,0
8,haas,0,10,10,0
9,haas,0,10,10,0
10,haas,0,10,10,0
11,haas,0,10,10,0
12,haas,0,10,10,0
13,haas,0,10,10,0
14,haas,0,10,10,0
15,haas,0,10,10,0
16,haas,0,10,10,0
17,haas,0,10,10,0
18,haas,0,10,10,0
19,haas,0,10,10,0
20,haas,0,10,10,0
21,haas,0,10,10,0
22,haas,0,10,10,0
1,red_bull,0,10,10,0
2,williams,0,10,10,0
3,aston_martin,0,10,10,0
1,hrt,0,11,11,0
2,hrt,0,11,11,0
3,hrt,0,11,11,0
4,hrt,0,11,11,0
5,hrt,0,11,11,0
6,hrt,0,11,11,0
7,hrt,0,11,11,0
8,hrt,0,11,11,0
9,hrt,0,11,11,0
10,hrt,0,11,11,0
11,hrt,0,11,11,0
12,hrt,0,11,11,0
13,hrt,0,11,11,0
14,hrt,0,11,11,0
15,hrt,0,11,11,0
16,hrt,0,11,11,0
17,hrt,0,11,11,0
18,hrt,0,11,11,0
19,hrt,0,11,11,0
2,williams,0,11,11,0
3,virgin,0,11,11,0
4,virgin,0,11,11,0
5,virgin,0,11,11,0
6,virgin,0,11,11,0
7,hrt,0,11,11,0
8,hrt,0,11,11,0
9,hrt,0,11,11,0
10,hrt,0,11,11,0
11,hrt,0,11,11,0
12,hrt,0,11,11,0
13,hrt,0,11,11,0
14,hrt,0,11,11,0
15,hrt,0,11,11,0
16,hrt,0,11,11,0
17,hrt,0,11,11,0
18,hrt,0,11,11,0
19,hrt,0,11,11,0
1,caterham,0,11,11,0
2,caterham,0,11,11,0
3,caterham,0,11,11,0
4,caterham,0,11,11,0
5,caterham,0,11,11,0
6,marussia,0,11,11,0
7,marussia,0,11,11,0
8,marussia,0,11,11,0
9,marussia,0,11,11,0
10,marussia,0,11,11,0
11,marussia,0,11,11,0
12,marussia,0,11,11,0
13,marussia,0,11,11,0
14,caterham,0,11,11,0
15,caterham,0,11,11,0
16,caterham,0,11,11,0
17,caterham,0,11,11,0
18,caterham,0,11,11,0
19,caterham,0,11,11,0
20,marussia,0,11,11,0
1,caterham,0,11,11,0
2,caterham,0,11,11,0
3,caterham,0,11,11,0
4,caterham,0,11,11,0
5,caterham,0,11,11,0
6,caterham,0,11,11,0
7,caterham,0,11,11,0
8,caterham,0,11,11,0
9,caterham,0,11,11,0
10,caterham,0,11,11,0
11,caterham,0,11,11,0
12,caterham,0,11,11,0
13,caterham,0,11,11,0
14,caterham,0,11,11,0
15,caterham,0,11,11,0
16,caterham,0,11,11,0
17,caterham,0,11,11,0
18,caterham,0,11,11,0
19,caterham,0,11,11,0
1,red_bull,0,11,11,0
2,marussia,0,11,11,0
3,caterham,0,11,11,0
4,caterham,0,11,11,0
5,caterham,0,11,11,0
6,caterham,0,11,11,0
7,caterham,0,11,11,0
8,caterham,0,11,11,0
9,caterham,0,11,11,0
10,caterham,0,11,11,0
11,caterham,0,11,11,0
12,caterham,0,11,11,0
13,caterham,0,11,11,0
14,caterham,0,11,11,0
15,caterham,0,11,11,0
16,caterham,0,11,11,0
17,caterham,0,11,11,0
18,caterham,0,11,11,0
19,caterham,0,11,11,0
1,manor,0,11,11,0
2,manor,0,11,11,0
3,manor,0,11,11,0
4,manor,0,11,11,0
5,manor,0,11,11,0
6,manor,0,11,11,0
7,manor,0,11,11,0
8,manor,0,11,11,0
9,sauber,0,11,11,0
10,sauber,0,11,11,0
11,sauber,0,11,11,0
12,sauber,0,11,11,0
13,sauber,0,11,11,0
14,sauber,0,11,11,0
15,sauber,0,11,11,0
16,sauber,0,11,11,0
17,sauber,0,11,11,0
18,sauber,0,11,11,0
19,sauber,0,11,11,0
1,renault,0,7,7,0
1,toro_rosso,0,8,8,0
1,lotus_racing,0,9,9,0
1,virgin,0,12,12,0
2,toro_rosso,0,8,8,0
2,sauber,0,9,9,0
2,virgin,0,12,12,0
3,sauber,0,9,9,0
3,virgin,0,12,12,0
4,sauber,0,9,9,0
4,virgin,0,12,12,0
5,sauber,0,9,9,0
5,virgin,0,12,12,0
6,sauber,0,9,9,0
6,virgin,0,12,12,0
7,virgin,0,12,12,0
8,virgin,0,12,12,0
9,virgin,0,12,12,0
10,virgin,0,12,12,0
11,virgin,0,12,12,0
12,virgin,0,12,12,0
13,virgin,0,12,12,0
14,virgin,0,12,12,0
15,virgin,0,12,12,0
16,virgin,0,12,12,0
17,virgin,0,12,12,0
18,virgin,0,12,12,0
19,virgin,0,12,12,0
1,lotus_racing,0,7,7,0
1,virgin,0,8,8,0
1,williams,0,9,9,0
2,lotus_racing,0,9,9,0
2,hrt,0,12,12,0
3,lotus_racing,0,9,9,0
3,hrt,0,12,12,0
4,lotus_racing,0,9,9,0
4,hrt,0,12,12,0
5,williams,0,9,9,0
5,hrt,0,12,12,0
6,hrt,0,12,12,0
7,virgin,0,12,12,0
8,virgin,0,12,12,0
9,virgin,0,12,12,0
10,virgin,0,12,12,0
11,virgin,0,12,12,0
12,virgin,0,12,12,0
13,virgin,0,12,12,0
14,virgin,0,12,12,0
15,virgin,0,12,12,0
16,virgin,0,12,12,0
17,virgin,0,12,12,0
18,virgin,0,12,12,0
19,virgin,0,12,12,0
1,mercedes,0,8,8,0
1,williams,0,9,9,0
2,hrt,0,12,12,0
3,hrt,0,12,12,0
4,hrt,0,12,12,0
5,hrt,0,12,12,0
6,hrt,0,12,12,0
7,hrt,0,12,12,0
8,hrt,0,12,12,0
9,hrt,0,12,12,0
10,hrt,0,12,12,0
11,hrt,0,12,12,0
12,hrt,0,12,12,0
13,hrt,0,12,12,0
14,hrt,0,12,12,0
15,hrt,0,12,12,0
16,hrt,0,12,12,0
17,hrt,0,12,12,0
18,hrt,0,12,12,0
19,hrt,0,12,12,0
20,hrt,0,12,12,0
1,toro_rosso,0,7,7,0
1,sauber,0,8,8,0
1,williams,0,9,9,0
2,williams,0,9,9,0
3,williams,0,9,9,0
4,williams,0,9,9,0
5,williams,0,9,9,0
6,williams,0,9,9,0
7,williams,0,9,9,0
8,williams,0,9,9,0
9,williams,0,9,9,0
1,sauber,0,7,7,0
1,marussia,0,8,8,0
1,lotus_f1,0,9,9,0
2,sauber,0,8,8,0
2,lotus_f1,0,9,9,0
3,lotus_f1,0,8,8,0
3,sauber,0,9,9,0
4,lotus_f1,0,8,8,0
4,sauber,0,9,9,0
5,sauber,0,9,9,0
1,mclaren,0,8,8,0
1,lotus_f1,0,9,9,0
2,lotus_f1,0,8,8,0
2,mclaren,0,9,9,0
3,mclaren,0,9,9,0
4,mclaren,0,9,9,0
5,mclaren,0,9,9,0
1,renault,0,8,8,0
1,mclaren,0,9,9,0
2,renault,0,9,9,0
3,renault,0,9,9,0
1,renault,0,7,7,0
1,sauber,0,8,8,0
1,mclaren,0,9,9,0
2,renault,0,8,8,0
2,sauber,0,9,9,0
3,sauber,0,9,9,0
4,sauber,0,9,9,0
1,force_india,0,6,6,0
1,sauber,0,7,7,0
1,williams,0,8,8,0
1,toro_rosso,0,9,9,0
1,mclaren,0,9,9,0
1,williams,0,8,8,0
1,red_bull,0,9,9,0
2,williams,0,9,9,0
1,alfa,0,7,7,0
1,alpine,0,8,8,0
1,williams,0,9,9,0
2,alfa,0,8,8,0
2,williams,0,9,9,0
3,alfa,0,8,8,0
3,williams,0,9,9,0
4,alfa,0,8,8,0
4,williams,0,9,9,0
5,williams,0,9,9,0
6,haas,0,9,9,0
7,williams,0,9,9,0
8,williams,0,9,9,0
9,williams,0,9,9,0
10,williams,0,9,9,0
1,aston_martin,0,7,7,0
1,williams,0,8,8,0
1,mclaren,0,9,9,0
2,aston_martin,0,9,9,0
1,mclaren,21,2,2,0
1,mclaren,26,2,2,0
2,mclaren,48,2,2,0
1,red_bull,30,2,2,0
2,red_bull,42,2,2,0
3,red_bull,64,2,2,0
1,ferrari,30,1,1,0
1,mclaren,33,1,1,0
2,mclaren,43,2,2,0
3,force_india,44,2,2,0
4,red_bull,57,2,2,0
5,red_bull,84,2,2,0
6,red_bull,99,2,2,0
1,ferrari,15,2,2,0
1,ferrari,15,2,2,0
2,ferrari,33,2,2,0
3,ferrari,61,2,2,0
4,ferrari,76,2,2,0
5,ferrari,109,2,2,0
6,ferrari,121,2,2,0
7,ferrari,147,2,2,0
8,ferrari,177,2,2,0
9,ferrari,192,2,2,0
10,ferrari,204,2,2,0
11,ferrari,224,2,2,0
20,manor,1,11,11,0
21,manor,1,11,11,0
1,mercedes,33,2,2,0
1,mercedes,22,2,2,0
2,mercedes,55,2,2,0
3,mercedes,85,1,1,0
1,ferrari,22,2,2,0
2,ferrari,48,2,2,0
3,ferrari,73,2,2,0
4,ferrari,99,2,2,0
5,ferrari,121,2,2,0
6,ferrari,139,2,2,0
7,ferrari,172,2,2,0
8,ferrari,198,2,2,0
9,ferrari,228,2,2,0
10,ferrari,243,2,2,0
11,ferrari,261,2,2,0
12,ferrari,288,2,2,0
1,mclaren,26,2,2,0
2,mclaren,39,2,2,0
3,red_bull,55,2,2,0
4,red_bull,78,2,2,0
1,red_bull,28,2,2,0
1,mercedes,27,2,2,0
2,mercedes,38,2,2,0
3,mercedes,65,2,2,0
9,manor,1,10,10,0
10,manor,1,10,10,0
11,manor,1,10,10,0
12,manor,1,10,10,0
13,manor,1,10,10,0
14,manor,1,10,10,0
15,manor,1,10,10,0
16,manor,1,10,10,0
17,manor,1,10,10,0
18,manor,1,10,10,0
19,manor,1,10,10,0
20,sauber,2,10,10,0
21,sauber,2,10,10,0
8,mclaren,2,10,10,0
9,mclaren,2,10,10,0
10,mclaren,2,10,10,0
11,sauber,5,10,10,0
12,sauber,5,10,10,0
13,sauber,5,10,10,0
14,sauber,5,10,10,0
15,sauber,5,10,10,0
16,sauber,5,10,10,0
17,sauber,5,10,10,0
18,sauber,5,10,10,0
19,sauber,5,10,10,0
20,sauber,5,10,10,0
4,williams,4,10,10,0
5,williams,4,10,10,0
6,williams,4,10,10,0
7,williams,4,10,10,0
8,williams,4,10,10,0
9,williams,4,10,10,0
10,williams,4,10,10,0
11,williams,4,10,10,0
12,williams,4,10,10,0
13,williams,4,10,10,0
14,williams,7,10,10,0
15,williams,7,10,10,0
16,williams,7,10,10,0
17,williams,7,10,10,0
18,williams,7,10,10,0
19,williams,7,10,10,0
20,williams,7,10,10,0
21,williams,7,10,10,0
11,williams,1,10,10,0
12,williams,1,10,10,0
13,williams,1,10,10,0
14,williams,1,10,10,0
15,williams,1,10,10,0
16,williams,1,10,10,0
17,williams,1,10,10,0
18,williams,1,10,10,0
19,williams,1,10,10,0
20,williams,1,10,10,0
21,williams,1,10,10,0
4,williams,1,10,10,0
5,williams,3,10,10,0
6,williams,3,10,10,0
7,williams,3,10,10,0
8,williams,3,10,10,0
9,williams,3,10,10,0
10,williams,3,10,10,0
11,williams,3,10,10,0
12,williams,3,10,10,0
13,williams,3,10,10,0
14,williams,4,10,10,0
15,williams,4,10,10,0
16,williams,6,10,10,0
17,williams,6,10,10,0
18,williams,8,10,10,0
19,williams,8,10,10,0
20,williams,8,10,10,0
21,williams,8,10,10,0
22,williams,8,10,10,0
1,mercedes,18,3,3,0
2,mercedes,29,3,3,0
1,ferrari,18,3,3,0
2,ferrari,36,3,3,0
3,ferrari,50,3,3,0
4,ferrari,65,3,3,0
5,ferrari,75,3,3,0
6,ferrari,93,3,3,0
7,ferrari,101,3,3,0
8,ferrari,129,3,3,0
1,sauber,12,3,3,0
4,lotus_f1,57,3,3,0
5,lotus_f1,84,3,3,0
7,lotus_f1,108,3,3,0
8,lotus_f1,126,3,3,0
9,lotus_f1,144,3,3,0
11,lotus_f1,192,3,3,0
12,lotus_f1,207,3,3,0
1,red_bull,23,3,3,0
2,ferrari,40,3,3,0
1,ferrari,18,3,3,0
2,ferrari,30,3,3,0
3,mclaren,43,3,3,0
4,force_india,54,3,3,0
5,ferrari,66,3,3,0
6,ferrari,78,3,3,0
7,ferrari,87,3,3,0
8,ferrari,98,3,3,0
9,ferrari,106,3,3,0
10,williams,121,3,3,0
11,ferrari,142,3,3,0
12,ferrari,160,3,3,0
13,williams,177,3,3,0
14,williams,187,3,3,0
15,williams,201,3,3,0
16,williams,216,3,3,0
17,williams,238,3,3,0
18,williams,254,3,3,0
19,williams,320,3,3,0
1,sauber,14,3,3,0
2,williams,30,3,3,0
3,williams,48,3,3,0
4,williams,61,3,3,0
5,williams,81,3,3,0
6,williams,81,3,3,0
7,williams,104,3,3,0
8,williams,129,3,3,0
9,williams,151,3,3,0
10,williams,151,3,3,0
11,williams,161,3,3,0
12,williams,188,3,3,0
13,williams,198,3,3,0
14,williams,208,3,3,0
15,williams,220,3,3,0
16,williams,220,3,3,0
17,williams,243,3,3,0
18,williams,253,3,3,0
19,williams,257,3,3,0
1,williams,14,3,3,0
2,red_bull,30,3,3,0
3,red_bull,57,3,3,0
4,red_bull,57,3,3,0
12,ferrari,242,3,3,0
13,ferrari,252,3,3,0
14,ferrari,279,3,3,0
15,ferrari,301,3,3,0
16,ferrari,313,3,3,0
17,ferrari,335,3,3,0
18,ferrari,347,3,3,0
19,ferrari,365,3,3,0
20,ferrari,375,3,3,0
21,ferrari,398,3,3,0
1,red_bull,10,3,3,0
2,red_bull,37,3,3,0
3,red_bull,47,3,3,0
4,red_bull,57,3,3,0
5,red_bull,72,3,3,0
6,red_bull,97,3,3,0
7,red_bull,112,3,3,0
1,red_bull,20,3,3,0
2,mclaren,22,3,3,0
1,red_bull,15,3,3,0
2,red_bull,31,3,3,0
3,red_bull,52,3,3,0
4,red_bull,64,3,3,0
5,red_bull,87,3,3,0
6,red_bull,110,3,3,0
7,red_bull,124,3,3,0
8,red_bull,137,3,3,0
1,ferrari,19,3,3,0
2,red_bull,27,3,3,0
3,mclaren,41,3,3,0
4,mclaren,51,3,3,0
5,ferrari,55,3,3,0
6,racing_point,63,3,3,0
7,mclaren,68,3,3,0
8,mclaren,98,3,3,0
9,mclaren,106,3,3,0
10,mclaren,106,3,3,0
11,racing_point,120,3,3,0
12,racing_point,126,3,3,0
13,renault,135,3,3,0
14,racing_point,154,3,3,0
15,mclaren,171,3,3,0
17,mclaren,202,3,3,0
1,mclaren,18,3,3,0
2,mclaren,41,3,3,0
3,mclaren,53,3,3,0
4,mclaren,65,3,3,0
5,mclaren,80,3,3,0
6,ferrari,94,3,3,0
7,mclaren,110,3,3,0
8,mclaren,120,3,3,0
9,mclaren,141,3,3,0
10,mclaren,163,3,3,0
11,ferrari,163,3,3,0
12,mclaren,169,3,3,0
13,ferrari,182,3,3,0
18,ferrari,268,3,3,0
19,ferrari,288,3,3,0
20,ferrari,298,3,3,0
21,ferrari,308,3,3,0
22,ferrari,324,3,3,0
1,haas,10,3,3,0
4,mercedes,77,3,3,0
5,mercedes,95,3,3,0
6,mercedes,120,3,3,0
7,mercedes,134,3,3,0
8,mercedes,161,3,3,0
9,mercedes,188,3,3,0
10,mercedes,204,3,3,0
11,mercedes,237,3,3,0
12,mercedes,270,3,3,0
13,mercedes,304,3,3,0
14,mercedes,316,3,3,0
15,mercedes,346,3,3,0
16,mercedes,371,3,3,0
17,mercedes,373,3,3,0
18,mercedes,387,3,3,0
19,mercedes,416,3,3,0
20,mercedes,447,3,3,0
7,sauber,1,9,9,0
8,sauber,1,9,9,0
9,sauber,7,9,9,0
10,toro_rosso,10,9,9,0
11,toro_rosso,10,9,9,0
12,toro_rosso,10,9,9,0
13,toro_rosso,10,9,9,0
14,toro_rosso,10,9,9,0
15,toro_rosso,10,9,9,0
16,toro_rosso,11,9,9,0
17,toro_rosso,11,9,9,0
18,toro_rosso,11,9,9,0
19,toro_rosso,13,9,9,0
6,williams,2,9,9,0
7,williams,4,9,9,0
8,williams,4,9,9,0
9,williams,4,9,9,0
10,williams,4,9,9,0
11,williams,4,9,9,0
12,williams,5,9,9,0
13,williams,5,9,9,0
14,williams,5,9,9,0
15,williams,5,9,9,0
16,williams,5,9,9,0
17,williams,5,9,9,0
18,williams,5,9,9,0
19,williams,5,9,9,0
2,mercedes,1,9,9,0
3,toro_rosso,6,9,9,0
4,toro_rosso,6,9,9,0
5,toro_rosso,6,9,9,0
6,toro_rosso,6,9,9,0
7,toro_rosso,6,9,9,0
8,toro_rosso,6,9,9,0
9,toro_rosso,6,9,9,0
10,toro_rosso,6,9,9,0
11,toro_rosso,6,9,9,0
12,toro_rosso,12,9,9,0
13,toro_rosso,12,9,9,0
14,toro_rosso,14,9,9,0
15,toro_rosso,15,9,9,0
16,toro_rosso,21,9,9,0
17,toro_rosso,21,9,9,0
18,toro_rosso,22,9,9,0
19,toro_rosso,22,9,9,0
20,toro_rosso,26,9,9,0
10,williams,1,9,9,0
11,williams,1,9,9,0
12,williams,1,9,9,0
13,williams,1,9,9,0
14,williams,1,9,9,0
15,williams,1,9,9,0
16,williams,1,9,9,0
17,williams,1,9,9,0
18,williams,5,9,9,0
19,williams,5,9,9,0
6,marussia,2,9,9,0
7,marussia,2,9,9,0
8,marussia,2,9,9,0
9,marussia,2,9,9,0
10,marussia,2,9,9,0
11,marussia,2,9,9,0
12,marussia,2,9,9,0
13,marussia,2,9,9,0
14,marussia,2,9,9,0
15,marussia,2,9,9,0
16,marussia,2,9,9,0
17,marussia,2,9,9,0
18,marussia,2,9,9,0
19,marussia,2,9,9,0
6,mclaren,4,9,9,0
7,mclaren,4,9,9,0
8,mclaren,4,9,9,0
9,mclaren,5,9,9,0
10,mclaren,17,9,9,0
11,mclaren,17,9,9,0
12,mclaren,17,9,9,0
13,mclaren,17,9,9,0
14,mclaren,17,9,9,0
15,mclaren,19,9,9,0
16,mclaren,27,9,9,0
17,mclaren,27,9,9,0
18,mclaren,27,9,9,0
19,mclaren,27,9,9,0
4,renault,6,9,9,0
5,renault,6,9,9,0
6,renault,6,9,9,0
7,renault,6,9,9,0
8,renault,6,9,9,0
9,renault,6,9,9,0
10,renault,6,9,9,0
11,renault,6,9,9,0
12,renault,6,9,9,0
13,renault,6,9,9,0
14,renault,6,9,9,0
15,renault,7,9,9,0
16,renault,8,9,9,0
17,renault,8,9,9,0
18,renault,8,9,9,0
19,renault,8,9,9,0
20,renault,8,9,9,0
21,renault,8,9,9,0
5,sauber,4,9,9,0
6,sauber,4,9,9,0
7,sauber,4,9,9,0
8,sauber,5,9,9,0
9,sauber,5,9,9,0
10,sauber,5,9,9,0
11,mclaren,11,9,9,0
12,mclaren,11,9,9,0
13,mclaren,11,9,9,0
14,mclaren,17,9,9,0
15,mclaren,23,9,9,0
16,mclaren,23,9,9,0
17,mclaren,23,9,9,0
18,mclaren,24,9,9,0
19,mclaren,28,9,9,0
20,mclaren,30,9,9,0
2,force_india,1,9,9,0
3,force_india,1,9,9,0
4,sauber,10,9,9,0
5,sauber,11,9,9,0
6,sauber,11,9,9,0
7,sauber,12,9,9,0
8,sauber,13,9,9,0
9,sauber,16,9,9,0
10,sauber,16,9,9,0
11,sauber,18,9,9,0
12,sauber,18,9,9,0
13,force_india,18,9,9,0
14,sauber,19,9,9,0
15,sauber,21,9,9,0
16,sauber,27,9,9,0
17,sauber,27,9,9,0
18,sauber,28,9,9,0
19,toro_rosso,33,9,9,0
20,toro_rosso,33,9,9,0
21,toro_rosso,33,9,9,0
2,racing_point,3,9,9,0
3,toro_rosso,4,9,9,0
4,toro_rosso,4,9,9,0
5,toro_rosso,6,9,9,0
6,alfa,13,9,9,0
7,alfa,13,9,9,0
8,haas,16,9,9,0
9,haas,16,9,9,0
10,haas,16,9,9,0
11,alfa,26,9,9,0
12,haas,26,9,9,0
13,haas,26,9,9,0
14,haas,26,9,9,0
15,haas,26,9,9,0
16,haas,28,9,9,0
17,haas,28,9,9,0
18,haas,28,9,9,0
19,haas,28,9,9,0
20,haas,28,9,9,0
21,haas,28,9,9,0
3,haas,1,9,9,0
4,haas,1,9,9,0
5,haas,1,9,9,0
6,haas,1,9,9,0
7,haas,1,9,9,0
8,haas,1,9,9,0
9,haas,1,9,9,0
10,haas,1,9,9,0
11,haas,3,9,9,0
12,haas,3,9,9,0
13,haas,3,9,9,0
14,haas,3,9,9,0
15,haas,3,9,9,0
16,haas,3,9,9,0
17,haas,3,9,9,0
11,alfa,3,9,9,0
12,alfa,3,9,9,0
13,alfa,3,9,9,0
14,alfa,3,9,9,0
15,alfa,7,9,9,0
16,alfa,7,9,9,0
17,alfa,7,9,9,0
18,alfa,11,9,9,0
19,alfa,11,9,9,0
20,alfa,11,9,9,0
21,alfa,13,9,9,0
22,alfa,13,9,9,0
3,williams,1,9,9,0
4,aston_martin,5,9,9,0
5,aston_martin,6,9,9,0
6,aston_martin,6,9,9,0
7,aston_martin,7,9,9,0
8,aston_martin,15,9,9,0
9,haas,15,9,9,0
10,aston_martin,18,9,9,0
11,aston_martin,18,9,9,0
12,aston_martin,19,9,9,0
13,aston_martin,20,9,9,0
14,aston_martin,24,9,9,0
15,aston_martin,25,9,9,0
16,aston_martin,25,9,9,0
17,alphatauri,34,9,9,0
18,alphatauri,34,9,9,0
19,alphatauri,35,9,9,0
20,alphatauri,35,9,9,0
21,alphatauri,35,9,9,0
22,alphatauri,35,9,9,0
3,toro_rosso,2,8,8,0
4,toro_rosso,2,8,8,0
5,toro_rosso,3,8,8,0
6,toro_rosso,4,8,8,0
7,toro_rosso,4,8,8,0
8,williams,8,8,8,0
9,toro_rosso,10,8,8,0
10,sauber,15,8,8,0
11,sauber,15,8,8,0
12,sauber,23,8,8,0
13,sauber,27,8,8,0
14,sauber,27,8,8,0
15,sauber,27,8,8,0
16,sauber,37,8,8,0
17,sauber,43,8,8,0
18,sauber,44,8,8,0
19,sauber,44,8,8,0
2,mercedes,2,8,8,0
3,force_india,4,8,8,0
4,force_india,4,8,8,0
5,force_india,4,8,8,0
6,toro_rosso,7,8,8,0
7,force_india,10,8,8,0
8,force_india,12,8,8,0
9,force_india,12,8,8,0
10,toro_rosso,17,8,8,0
11,toro_rosso,22,8,8,0
12,toro_rosso,22,8,8,0
13,toro_rosso,29,8,8,0
14,toro_rosso,29,8,8,0
15,toro_rosso,29,8,8,0
16,toro_rosso,37,8,8,0
17,toro_rosso,41,8,8,0
18,toro_rosso,41,8,8,0
19,toro_rosso,41,8,8,0
2,toro_rosso,6,8,8,0
3,force_india,9,8,8,0
4,force_india,17,8,8,0
5,force_india,18,8,8,0
6,force_india,28,8,8,0
7,force_india,28,8,8,0
8,force_india,44,8,8,0
9,force_india,44,8,8,0
10,force_india,46,8,8,0
11,force_india,46,8,8,0
2,toro_rosso,1,8,8,0
3,sauber,5,8,8,0
4,sauber,5,8,8,0
5,sauber,5,8,8,0
6,sauber,5,8,8,0
7,sauber,5,8,8,0
8,sauber,6,8,8,0
9,sauber,7,8,8,0
10,sauber,7,8,8,0
11,sauber,7,8,8,0
12,sauber,17,8,8,0
13,sauber,19,8,8,0
14,toro_rosso,31,8,8,0
15,toro_rosso,31,8,8,0
16,toro_rosso,32,8,8,0
17,toro_rosso,32,8,8,0
18,toro_rosso,32,8,8,0
19,toro_rosso,33,8,8,0
5,lotus_f1,4,8,8,0
6,toro_rosso,8,8,8,0
7,lotus_f1,8,8,8,0
